MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,Price
5.5755,27.1,5.8388,1.9359,204.0,2.6833,39.8891,-120.6114,2.098
15.0,48.4,6.2607,1.6683,169.0,2.4901,34.3488,-116.9771,5.5
1.8092,45.6,8.5702,1.5788,221.0,4.1293,38.0651,-118.1147,0.9869
8.9856,7.9,8.1204,2.7018,681.0,2.5081,36.7505,-118.1937,4.582
8.0354,9.8,7.2292,2.0699,188.0,4.6627,37.9302,-123.1968,4.0209
2.8082,19.2,1.1746,0.5,345.0,3.7556,33.7677,-118.008,1.7302
5.0629,15.8,7.3421,2.5484,81.0,2.0137,36.8405,-115.0304,2.4028
3.4056,32.4,6.911,1.1406,653.0,2.8401,32.851,-123.5989,1.4602
5.0099,47.0,6.0119,1.4171,88.0,2.2029,32.8895,-120.9387,2.8296
11.0837,50.1,2.0396,0.5,159.0,3.2346,38.7485,-119.1553,4.6569
6.4454,34.3,3.9465,1.0896,1363.0,2.1977,41.5411,-117.2969,2.7361
6.081,43.7,3.1664,0.9859,1313.0,3.095,39.8852,-123.5588,2.3973
3.4619,27.8,1.47,0.5046,587.0,2.6941,36.957,-115.3355,1.6049
1.8396,11.6,5.4942,1.3237,531.0,2.8267,33.0308,-124.0743,0.8363
3.9548,27.8,3.9044,1.1996,237.0,6.8235,32.9277,-115.4943,1.9266
9.2439,29.3,10.7506,3.5844,186.0,2.6008,34.0,-124.2097,4.6047
1.7927,38.9,5.1625,1.4799,281.0,1.3857,41.7702,-122.888,0.8241
2.3796,12.2,8.0875,1.6057,89.0,4.5102,36.2873,-116.0966,0.8814
4.8344,19.8,2.3618,0.6414,519.0,4.496,40.5124,-115.4683,1.9575
2.4824,19.6,4.4398,1.5273,424.0,1.3613,39.1989,-114.1862,0.7701
2.7857,49.9,5.6938,1.9787,159.0,2.2697,38.2516,-123.285,1.1859
3.4759,23.6,3.6837,1.0258,1937.0,3.5763,41.5043,-118.9723,1.4539
1.9751,39.5,4.6556,1.5242,740.0,3.705,34.6889,-123.6899,0.7859
2.4981,39.3,5.0641,0.9625,806.0,2.9985,36.8215,-122.8577,1.3686
6.835,14.5,5.0322,1.0025,248.0,3.0257,40.7149,-122.6678,3.079
2.0454,30.2,9.2102,3.1368,403.0,2.0638,37.7417,-123.8344,0.8621
1.7182,46.6,6.2565,1.1077,755.0,1.1503,34.8412,-115.1237,1.0033
3.0709,25.2,6.459,1.2157,470.0,6.8196,34.4847,-123.1733,1.3416
6.953,49.2,6.5793,1.5403,2002.0,2.0392,39.6524,-117.8919,2.5371
3.9822,11.9,6.7253,1.8018,329.0,3.2239,32.6215,-117.9297,2.2518
3.3914,4.8,5.3342,1.4443,244.0,2.8192,41.1848,-122.4142,1.0976
4.6026,46.5,4.8585,1.0125,761.0,4.3011,32.675,-114.0167,1.7643
1.5724,44.2,5.8336,1.9491,114.0,3.1455,38.4944,-120.8526,0.6723
6.0305,51.6,7.8136,2.6021,1017.0,3.1943,38.2451,-114.9965,3.1168
5.641,35.6,7.7525,1.7708,110.0,1.0474,37.9949,-114.543,2.9654
3.5058,48.8,5.0192,1.1888,764.0,2.1526,37.0063,-114.5356,1.1602
8.1952,43.2,7.0357,2.0439,211.0,4.0465,40.5981,-116.5952,3.4745
2.2785,44.1,5.1108,1.4443,650.0,3.9035,38.7637,-121.835,0.5799
8.8176,30.0,5.5677,1.2609,1000.0,2.0531,39.9277,-123.2331,4.1839
4.917,20.5,4.553,1.0601,470.0,1.5981,33.5975,-118.5162,2.5445
3.6622,48.7,5.1367,1.1281,122.0,3.1602,32.974,-120.7196,1.9672
4.4286,23.0,8.1827,1.6126,165.0,1.0,32.771,-115.7741,2.9078
4.2023,28.5,5.6848,1.3736,195.0,1.8975,33.8985,-116.6776,2.3228
9.3201,23.8,5.7706,1.6578,61.0,6.0743,38.8366,-121.5971,4.3988
2.349,29.8,2.6056,0.7775,1246.0,5.355,37.1932,-124.3213,0.4634
2.8363,25.0,4.8815,1.4926,450.0,3.6506,39.6464,-122.0082,1.9989
8.346,3.4,5.0174,1.1286,130.0,3.3971,34.3214,-118.5453,4.319
3.1352,46.0,3.8417,1.1638,1730.0,1.377,35.9861,-123.6705,1.5664
7.6931,23.7,5.5433,0.8387,200.0,2.2339,40.9407,-117.5881,4.1297
12.4244,31.0,4.6416,1.1391,518.0,2.6696,41.3893,-117.4472,5.5
3.5216,8.1,5.66,1.7477,177.0,2.2529,41.2564,-122.7214,1.3083
6.7451,1.2,5.743,1.5851,54.0,2.6114,40.2739,-118.2387,3.5557
2.2429,13.5,3.5885,0.8785,103.0,5.0515,39.0382,-118.1268,1.0309
7.0487,36.9,4.7026,1.3117,258.0,2.4188,41.1799,-119.4812,3.2025
5.0513,6.1,5.6547,1.8739,991.0,2.6212,39.2847,-114.4909,2.7738
5.9526,47.4,7.8686,2.0716,571.0,4.0383,41.5624,-123.3643,2.4782
3.0424,12.0,6.0134,1.8639,464.0,1.7027,32.7355,-120.2304,1.9996
1.6543,11.4,4.1761,1.4456,54.0,2.1467,41.2556,-115.2293,0.977
6.0615,10.3,6.298,1.8334,1437.0,2.2365,37.7795,-120.4437,2.875
1.2995,1.7,8.9151,2.3595,505.0,3.0717,33.5621,-120.0413,0.949
3.7047,40.4,7.3334,1.155,358.0,2.617,34.5417,-117.4831,2.2253
7.883,45.6,6.5951,1.4832,1252.0,2.6503,40.5955,-117.5116,3.4408
5.0286,32.3,6.9512,1.8288,1405.0,2.3026,37.3081,-124.2595,2.0937
14.4256,10.6,8.3799,2.5931,1280.0,1.9575,41.8368,-119.7152,5.5
8.2901,15.5,7.6513,1.8181,315.0,3.833,33.6165,-120.9981,4.2702
3.0273,25.3,6.6335,2.2687,148.0,2.6245,36.4188,-117.9092,1.3042
4.5557,49.7,7.6373,1.5607,1085.0,3.8482,35.6528,-118.6651,2.1003
4.3561,13.6,3.3367,0.9974,103.0,1.9258,37.4033,-117.666,2.2073
1.7345,38.3,2.4955,0.5835,2828.0,2.3023,38.5177,-117.6354,0.2
2.5492,23.4,5.8142,1.4373,415.0,2.7498,38.7855,-121.8238,1.27
3.2013,16.2,5.6374,1.7504,140.0,2.8544,32.5123,-121.9121,1.8276
1.3208,24.3,4.4122,0.9232,118.0,4.0623,33.3451,-120.612,1.0569
4.6112,4.6,7.1517,1.2112,112.0,2.5289,32.8331,-121.9594,2.484
3.8596,41.7,1.7743,0.5,464.0,4.0499,40.7137,-117.3305,1.6911
1.6426,13.4,4.4305,1.1331,401.0,3.4903,35.4763,-118.1699,0.6443
5.7118,38.0,4.5301,1.4018,117.0,2.8785,35.9871,-122.2279,2.7432
6.8862,4.5,2.2274,0.7655,282.0,2.0534,36.7785,-115.2169,3.3767
5.1357,49.7,8.4895,1.3673,103.0,4.0664,40.5684,-119.663,2.8709
3.6898,10.8,2.7816,0.7464,727.0,2.074,32.6346,-123.1659,1.4987
6.3908,46.0,4.3233,1.2376,382.0,2.9787,33.6269,-122.2639,3.2512
6.7405,42.3,7.316,2.5398,276.0,2.94,39.009,-118.8316,3.1405
5.3894,50.4,6.7921,2.2992,111.0,2.7653,41.657,-120.9465,2.3126
2.7325,25.4,3.2837,0.9604,299.0,2.5709,38.6065,-115.5622,1.2489
5.2908,38.1,6.865,1.7462,266.0,2.1623,34.9807,-119.3053,3.0325
9.1824,19.9,6.0796,1.1083,554.0,1.5734,37.4387,-114.8894,4.7358
3.1331,10.4,10.1661,2.306,477.0,5.2673,41.7623,-123.4308,1.5198
15.0,23.6,6.3079,1.6844,891.0,2.4678,37.5167,-117.4798,5.5
3.2694,9.5,5.2175,1.5394,248.0,2.8541,36.0483,-115.1993,1.5379
4.5697,51.1,3.787,1.0493,63.0,2.8471,36.1425,-121.4242,1.7817
2.9937,5.9,4.0115,1.1747,1087.0,4.6564,41.6868,-123.0753,1.4248
5.1241,31.0,3.8485,0.9076,158.0,6.5096,39.3297,-119.7052,1.8168
1.5756,32.9,8.2422,2.4358,133.0,3.2025,39.0281,-114.406,0.5124
3.2297,28.4,5.5359,0.9895,386.0,2.8213,34.7045,-117.8486,1.7712
2.3273,34.8,6.6305,1.2102,546.0,1.9167,37.8151,-117.7382,1.4224
4.8608,6.9,8.5285,1.557,237.0,1.6863,35.8891,-117.4492,2.4363
8.139,29.3,1.0,0.5,235.0,1.4776,34.7819,-124.0825,4.3365
6.6035,15.6,8.0577,1.3312,273.0,2.1851,41.0077,-119.8207,3.0829
1.08,48.9,5.6108,1.741,1663.0,1.3017,36.14,-123.6855,0.8287
15.0,39.9,6.3701,1.2531,402.0,4.6253,35.1865,-121.1835,5.5
5.3504,50.6,3.8432,0.9365,153.0,3.5581,41.3513,-115.8732,2.3606
2.8126,2.9,3.9898,1.3294,155.0,2.7165,34.3748,-117.6092,1.4037
4.9248,15.5,6.4777,1.7308,314.0,4.6821,39.5823,-114.0465,1.7193
4.9814,11.0,10.2692,1.9719,512.0,1.9572,38.7011,-122.6924,2.1466
3.0038,1.6,7.5066,1.5525,655.0,2.1641,41.2446,-120.3309,1.095
5.0468,13.4,8.031,2.6831,457.0,1.3861,40.4044,-115.9988,2.7342
3.1128,35.6,5.116,1.2045,174.0,4.0949,39.2003,-122.2352,0.5729
3.5162,12.8,4.2996,1.1497,264.0,2.1725,35.4884,-122.8859,1.8336
2.969,27.0,3.9384,0.953,840.0,3.0231,37.2079,-120.0101,1.2667
1.8972,46.3,4.5235,1.0209,128.0,4.4863,41.4727,-120.4709,0.2
4.8915,36.4,1.3944,0.5,253.0,5.1983,32.7204,-114.2078,1.8525
6.3673,21.1,4.0502,1.1634,733.0,2.9693,40.0462,-119.7094,2.5352
6.1039,20.0,4.3793,1.286,968.0,3.5033,34.8922,-115.4601,2.8536
7.3299,24.2,5.1493,1.0555,333.0,2.0927,34.2577,-115.1764,4.1662
5.4445,10.0,5.7635,1.774,267.0,5.8905,34.7061,-122.8423,2.7408
3.2556,33.3,6.2249,1.9976,108.0,2.811,33.0676,-116.9893,1.5891
7.4172,19.6,5.4701,1.8278,682.0,3.1022,41.9238,-121.5851,2.9964
1.9847,44.5,4.3371,0.7904,1508.0,2.553,40.7638,-123.5052,0.2
2.6106,39.6,1.5733,0.5,5246.0,4.8535,37.45,-115.3156,0.2
2.513,32.1,4.3494,1.4008,594.0,3.2538,39.2935,-121.4295,0.5846
8.568,19.6,3.5551,0.6744,383.0,4.073,37.7877,-120.8737,3.8998
7.8906,11.7,6.4321,0.9693,161.0,3.4611,40.21,-121.0981,3.6826
6.0037,40.6,7.3186,2.3724,62.0,2.7506,40.5253,-122.3969,2.5916
8.5263,25.8,7.3771,1.5882,482.0,4.357,34.7115,-119.9377,4.0111
2.6444,12.5,7.0139,1.6335,4232.0,3.4491,36.8676,-120.0029,0.613
5.5243,11.0,5.2329,1.2521,1438.0,2.0454,38.5311,-120.2081,2.3732
4.1574,9.4,4.4561,1.4244,1232.0,2.0225,41.7952,-114.8789,2.0912
7.4494,40.6,4.0058,0.8716,516.0,3.1884,38.9855,-120.9326,3.4945
4.1823,12.7,2.485,0.8162,578.0,4.3188,41.0275,-124.181,1.6258
3.5574,27.9,7.4837,2.046,36.0,5.7879,40.5381,-122.6264,1.5597
6.2,24.0,5.1506,1.3158,865.0,1.4757,38.0296,-116.9243,3.2484
7.5814,30.6,3.0073,0.6469,226.0,3.0352,40.9897,-118.296,3.7559
3.0011,45.7,3.847,0.7646,200.0,3.6541,36.0855,-114.5068,1.4077
4.3204,45.3,3.7661,1.035,292.0,3.3813,36.1032,-117.2084,1.9557
2.3749,24.0,5.586,1.3372,282.0,4.4984,39.9192,-122.4605,0.564
1.0012,1.8,7.6349,2.5356,197.0,3.9048,33.7782,-123.2332,0.281
5.0545,22.7,4.804,1.193,409.0,2.0255,35.4053,-119.032,2.7752
6.4582,31.9,1.0,0.5,231.0,2.0019,38.2814,-117.5147,2.8746
5.2448,29.4,5.1216,1.1951,446.0,3.4041,36.4906,-122.7608,2.0043
1.3913,34.2,5.1876,1.597,91.0,4.4647,41.4369,-118.1822,0.2
3.6309,8.9,5.0502,1.1866,326.0,3.1815,41.6058,-115.4172,2.0661
1.1841,34.0,4.2451,0.8654,135.0,1.5981,37.2745,-116.8605,0.2189
10.1942,10.3,5.9349,1.9134,212.0,1.9761,37.6211,-117.526,4.8409
2.3358,39.3,5.6323,1.5171,466.0,3.9614,39.384,-116.212,1.1168
9.5185,18.3,5.4503,1.4623,81.0,2.6131,36.844,-123.4071,4.3125
7.9052,37.2,6.3253,1.7215,177.0,3.1493,34.3059,-122.3598,4.0871
2.6108,3.4,4.6403,1.3632,713.0,4.6005,39.5962,-124.1,1.3615
2.2712,21.8,4.5268,0.9625,98.0,1.8573,39.509,-122.9777,1.593
5.5302,37.0,8.2602,1.2949,2387.0,2.5454,34.8273,-114.9116,2.5335
2.7004,12.6,6.6187,2.0658,1345.0,2.4372,40.4127,-122.1675,1.0209
4.7659,41.6,7.1539,1.2575,246.0,3.4631,38.3297,-117.548,2.0509
3.3545,33.2,7.9522,2.3408,184.0,4.0925,34.7449,-117.2385,1.5946
1.5393,31.0,6.5519,1.0906,494.0,1.6618,38.6944,-117.7241,1.0809
1.1755,19.0,7.3568,1.6557,95.0,2.9975,34.7193,-118.6838,0.2363
5.1346,25.6,2.3413,0.5,54.0,4.2535,35.0197,-119.3956,2.4758
3.1997,31.5,5.9083,1.5033,255.0,1.4306,40.5561,-120.0908,1.3672
3.216,25.1,5.1346,1.4409,353.0,2.9278,41.3302,-114.8726,1.6229
6.8041,36.6,8.8554,1.6319,443.0,1.8472,34.9404,-124.4001,3.9748
9.0618,23.1,7.3553,1.65,218.0,2.3242,41.3165,-123.9384,4.1942
3.8056,11.3,4.2391,1.4245,1442.0,1.1029,34.7686,-119.3286,1.859
3.6533,11.9,6.2456,1.4894,90.0,5.244,33.614,-121.0296,1.9592
6.0502,1.3,5.8354,1.8119,129.0,2.6056,33.0531,-120.2136,3.4606
1.9854,16.3,6.4087,2.1497,656.0,2.1752,34.8001,-114.0226,0.2796
5.1238,39.2,3.4623,1.194,126.0,3.4257,36.1598,-116.3611,2.5625
6.2409,41.5,6.22,2.0505,121.0,1.98,41.3117,-115.2872,3.3347
6.7405,11.3,5.0437,1.0767,456.0,1.9062,34.8005,-120.63,3.5071
1.4021,49.9,6.0649,2.0773,141.0,5.4966,35.9719,-121.9846,0.5941
2.8382,26.6,4.0512,1.2659,353.0,6.1933,39.4745,-116.4361,1.1231
2.646,47.8,4.3299,1.3745,200.0,2.3707,35.3697,-116.0205,1.2799
4.7585,37.0,7.8477,1.201,170.0,4.6041,39.0015,-118.7261,2.3162
5.9802,37.8,3.3969,1.1578,49.0,3.464,36.6047,-115.0926,2.7102
11.0014,5.3,3.5445,1.0833,464.0,1.7065,34.3662,-114.3431,5.5
3.3302,12.2,5.3968,1.6384,116.0,2.0725,39.4736,-119.5543,1.304
3.325,1.4,3.9562,0.6579,341.0,5.587,32.7569,-122.162,1.5023
8.9335,37.5,3.7299,0.733,242.0,1.6977,35.2772,-119.0703,5.0071
5.3545,18.6,5.7102,1.9555,328.0,7.4812,35.8837,-114.1099,1.8516
9.5888,41.1,2.4899,0.6228,347.0,2.3904,36.8531,-121.4243,4.7304
5.3294,18.3,3.4841,0.7998,490.0,5.6538,38.9588,-118.0152,2.1543
2.2383,42.8,9.6082,3.0553,195.0,2.6585,36.8643,-117.2132,1.5557
2.014,7.7,6.419,1.075,1398.0,4.137,38.1461,-122.2537,1.1577
1.7667,9.8,4.0069,0.9352,64.0,5.2489,38.1599,-118.3212,0.2
6.6674,18.4,6.3364,1.4266,322.0,5.2382,36.0461,-121.1977,2.8761
9.1446,21.8,6.6347,1.4594,931.0,2.378,41.3727,-115.5308,4.0966
13.5938,18.8,7.4888,1.5842,650.0,2.132,41.5806,-116.9951,5.5
7.4325,39.9,5.2457,1.0073,152.0,2.9081,38.0276,-115.8242,3.3814
9.0043,5.9,7.453,1.3757,180.0,1.7857,33.1811,-122.4033,4.9064
3.1645,18.9,1.4231,0.5,147.0,3.3059,37.1657,-124.137,0.9865
2.2393,43.7,3.3874,1.131,735.0,2.1634,34.252,-115.5695,0.7907
7.4637,4.4,5.8277,1.4673,192.0,4.6324,37.0905,-120.4391,3.2315
5.7581,49.1,6.1593,1.291,521.0,2.3916,34.2906,-122.6129,3.0293
4.7801,51.3,3.6764,0.6685,525.0,1.4965,39.1866,-123.5351,2.1139
5.6543,5.5,6.0188,1.9021,4309.0,5.2612,33.2641,-119.0767,2.1984
5.4407,15.9,4.2523,1.4641,552.0,3.2328,41.5564,-122.9237,1.9839
9.6822,20.0,4.9461,1.0873,179.0,3.0394,34.3561,-118.5497,4.334
9.7473,40.6,7.5495,1.5717,94.0,4.6541,38.7762,-116.8633,5.0329
6.2123,31.4,7.3179,1.978,306.0,4.2573,41.2111,-118.8819,2.5766
7.4445,33.9,3.5059,1.0695,358.0,2.215,34.8549,-115.0112,4.4501
6.1009,39.6,3.3855,0.8162,44.0,2.5095,41.3758,-122.8665,2.8655
3.3984,7.0,4.6777,1.2911,198.0,1.9248,36.1924,-119.3135,2.2443
7.0564,43.5,5.4465,1.5975,543.0,1.6723,41.625,-122.7865,3.4949
1.9412,37.0,4.1842,1.4315,237.0,3.7865,41.728,-115.303,0.4574
8.4345,30.4,7.5813,1.3874,1063.0,3.5144,34.2868,-114.7115,3.9786
2.1887,46.4,6.1948,2.1649,85.0,4.0728,40.3953,-120.3,0.3461
5.32,36.7,6.3122,1.4419,794.0,5.016,34.3375,-121.2896,2.7326
2.6991,11.3,2.9669,0.8742,1006.0,4.0951,34.6512,-121.5672,1.1272
6.2466,22.9,7.8346,2.0721,1050.0,4.2435,33.2992,-115.4729,3.2269
4.3914,26.2,1.0,0.5,84.0,1.3084,33.9871,-117.3344,2.4291
1.7214,3.8,7.1681,2.076,553.0,2.657,38.5061,-115.2538,0.839
5.7685,49.7,7.3686,1.6885,207.0,4.4186,36.7679,-123.2661,2.4933
3.1685,7.6,4.6352,0.8122,99.0,1.8827,40.014,-119.5017,1.7233
7.6041,36.6,8.0458,1.9936,267.0,3.1164,35.654,-117.4001,3.721
4.4853,26.8,5.3738,1.367,163.0,3.698,41.7019,-115.0805,1.809
5.6817,2.3,5.6249,1.0709,1013.0,3.5864,32.9738,-120.4888,3.0312
2.523,48.2,6.1791,2.0831,674.0,3.4817,33.0979,-121.2126,1.1527
3.1468,44.4,11.8731,2.3211,127.0,3.8174,39.1631,-114.9139,0.9374
3.4035,27.7,8.1889,1.8986,196.0,3.2294,40.9316,-124.0009,1.7529
7.4934,12.7,6.9023,1.2492,276.0,1.6734,40.0573,-119.4642,4.0452
12.261,7.2,3.6744,0.9449,375.0,3.6795,37.1533,-119.6844,5.2996
2.7646,19.5,5.7872,1.2241,1104.0,3.3666,35.0616,-122.9664,0.9205
8.5515,14.0,3.8738,0.9601,805.0,1.6822,32.6278,-120.353,4.98
1.2192,26.8,7.1442,1.3926,425.0,5.2169,37.3398,-116.9127,0.3459
2.1891,50.3,5.7809,0.9293,311.0,3.7193,37.0185,-120.6479,0.843
2.5212,30.3,3.251,0.9943,68.0,1.7295,35.7703,-121.2486,1.0765
1.9907,46.4,5.6622,1.5753,1469.0,2.1665,37.9917,-116.2901,0.4004
1.733,34.2,3.8012,0.8292,258.0,2.3974,39.4237,-114.1185,0.5099
5.742,25.2,5.8024,0.9255,1910.0,2.3967,39.1584,-116.3168,2.8273
3.9415,44.6,3.7818,1.222,491.0,3.3778,35.0009,-115.6134,1.7302
5.6274,25.0,5.555,1.0219,3057.0,2.0329,38.0604,-114.6352,2.6215
6.7821,45.3,7.0009,2.3534,740.0,4.7174,33.9134,-116.0814,3.6947
5.256,15.9,5.3939,1.3254,96.0,4.5646,33.6552,-114.2063,2.3399
6.6503,7.6,4.7182,1.0289,218.0,3.8487,39.9656,-116.6535,3.0406
4.2986,44.6,5.9066,1.7622,341.0,3.0578,39.0906,-117.554,2.1418
2.1986,31.0,6.8944,2.2432,168.0,4.3709,39.7953,-117.2198,0.4188
8.4544,46.3,3.2856,0.7365,277.0,2.6902,33.9484,-115.0491,4.1786
3.1473,48.8,6.0213,1.3937,103.0,2.2484,41.1889,-117.3284,1.8384
2.5565,3.7,8.1351,1.925,406.0,4.8358,33.7646,-116.5073,1.1361
4.0279,26.5,6.6473,2.2233,512.0,3.411,40.7654,-122.2319,1.9443
2.5917,20.1,5.6155,1.6201,148.0,2.285,35.8476,-114.9172,1.2436
3.4887,32.9,6.7795,1.3527,2808.0,2.5419,33.5016,-119.8043,2.1432
5.5093,41.5,6.405,1.1977,430.0,2.2377,35.2243,-122.8088,2.2724
5.5235,15.3,7.0072,1.3739,178.0,6.7455,34.2238,-116.1022,2.4924
2.6151,29.4,1.4521,0.5,79.0,3.0091,37.1614,-120.7579,0.5408
3.3447,37.1,2.3931,0.5,428.0,3.1999,41.5226,-122.5667,0.8985
8.5386,7.9,7.5097,2.1155,311.0,4.0088,35.6148,-121.8094,3.9697
6.0366,42.5,2.4894,0.5,883.0,1.8475,38.3149,-124.133,2.6189
15.0,31.9,6.3031,1.4338,350.0,4.6582,40.9713,-123.5485,5.5
9.0982,49.4,4.7959,1.3189,122.0,2.3558,38.4857,-118.2774,4.2937
8.9047,18.3,3.5076,0.7302,2145.0,6.2464,35.9409,-115.4047,3.9139
1.9489,6.5,6.1993,1.0108,624.0,2.651,41.913,-119.7904,0.2
7.0874,26.8,5.9021,0.9819,313.0,4.5497,34.2804,-117.9264,3.2051
4.3411,5.4,9.7207,1.703,476.0,1.1066,37.4709,-115.9978,3.1583
3.2201,50.4,4.2504,1.3481,648.0,1.8775,40.0687,-120.7539,1.3605
4.957,3.0,8.3802,2.3596,97.0,2.6713,32.5062,-117.6297,2.1998
7.9021,39.4,6.2048,1.0108,472.0,1.3333,39.1694,-120.8205,3.4328
6.0527,27.8,4.178,0.9535,257.0,3.8204,35.0317,-117.7515,2.9
2.6456,19.8,7.0985,1.4603,670.0,3.4048,34.1124,-122.2151,1.3468
6.997,4.4,6.6315,1.7614,192.0,2.0212,35.1048,-114.2327,3.448
3.057,32.7,5.5717,1.4183,220.0,2.9851,41.6848,-123.7001,1.7881
5.1039,30.8,6.0326,1.4854,2128.0,4.1479,40.9734,-119.1951,2.6919
3.7359,15.3,4.306,0.9168,1381.0,1.2953,34.5307,-121.4939,1.7924
3.9302,47.4,3.8484,0.6833,15.0,1.8051,33.6118,-118.1912,2.2846
7.0975,16.5,7.0189,2.095,1283.0,2.6273,35.9594,-120.0028,3.7209
2.401,23.9,5.0521,1.6468,375.0,3.0328,38.1272,-121.28,1.259
14.3984,28.7,5.3398,1.8093,199.0,2.9346,40.7379,-121.8746,5.5
1.5028,6.1,6.0596,0.98,147.0,4.2876,41.6779,-122.5838,0.9074
3.1311,48.5,6.0306,1.797,156.0,3.636,39.636,-116.2798,1.1665
5.5964,20.1,2.6413,0.78,204.0,3.9696,38.1906,-122.1669,2.5085
6.3636,5.1,8.0725,2.74,131.0,1.723,33.8522,-116.378,3.4382
4.2195,20.8,5.7424,1.1518,104.0,3.1833,33.2033,-119.4071,2.1285
4.33,31.6,5.0947,1.5204,143.0,2.6569,38.1623,-123.7416,2.0412
5.7335,27.2,6.3617,1.0238,557.0,5.3915,37.6211,-122.7629,2.1078
3.9015,36.4,5.9731,1.6501,424.0,3.2212,40.5378,-115.1245,0.9778
10.3389,3.8,7.0341,1.5487,703.0,2.2988,35.5648,-118.1704,5.1591
7.4158,15.5,6.576,1.9977,378.0,4.2249,32.8771,-122.5645,3.4075
7.5662,42.8,6.9357,2.2379,109.0,3.7634,36.5252,-117.1105,3.7556
2.5101,5.1,8.202,1.8287,661.0,2.1627,41.7072,-115.8558,1.1942
4.2732,44.6,7.2672,1.854,148.0,2.6133,40.058,-121.0281,1.9116
3.7424,5.7,5.179,0.8985,770.0,2.6312,32.8208,-118.6558,2.3961
2.4514,43.6,3.2542,0.7595,126.0,4.9086,40.8094,-121.4188,0.5751
5.5628,19.4,8.8356,1.9629,203.0,3.2586,36.9811,-123.6594,2.3232
3.246,32.2,5.0246,0.9377,281.0,4.0177,35.9653,-120.3052,1.327
6.6409,8.8,4.5538,1.4977,792.0,2.4662,35.794,-116.61,3.5564
2.3582,4.4,2.0265,0.5,481.0,3.4347,38.1539,-119.6839,0.2371
12.5714,12.0,6.1769,1.7119,412.0,5.0599,37.5407,-120.2447,5.5
2.6174,7.5,5.7978,1.9018,2659.0,2.6002,38.738,-120.6569,1.0673
5.112,16.9,2.4698,0.8209,64.0,3.1458,37.9496,-119.6814,3.04
7.2075,27.2,6.4065,1.9774,143.0,1.7414,33.8675,-121.1586,4.1212
3.1823,31.0,4.5036,0.8342,137.0,2.2117,34.9437,-118.0721,1.6287
7.4744,41.3,10.8806,3.4109,69.0,2.628,40.4898,-123.8326,3.7743
2.1436,34.5,4.3613,0.8954,196.0,1.9653,38.801,-116.0224,0.3096
10.711,32.0,4.6296,1.5485,803.0,5.0977,36.7598,-122.6817,4.568
4.5199,22.0,3.7504,1.0944,223.0,2.1486,34.2347,-117.8488,2.4561
3.1335,25.2,8.0558,2.4735,289.0,4.1153,32.5731,-119.7762,1.6495
3.7453,22.1,4.7544,0.794,72.0,3.2373,35.4629,-116.3783,1.8669
7.2816,44.0,4.0502,1.0796,182.0,3.0415,33.021,-115.8255,3.5991
3.1561,12.7,6.9139,2.1725,254.0,5.4437,37.0817,-122.3559,1.236
2.8588,1.3,2.7393,0.8829,767.0,1.2162,40.3071,-117.3896,1.1956
3.9239,34.2,6.7502,1.0512,76.0,2.7774,35.2113,-122.506,1.6763
2.2118,11.3,9.0628,3.0617,256.0,1.95,40.5537,-123.198,0.947
13.3608,46.4,6.6332,1.0525,1196.0,1.3709,39.1934,-114.7319,5.5
3.1905,44.8,6.7758,1.8491,259.0,1.8628,33.69,-122.7739,1.5379
7.3814,4.9,7.2401,2.0901,49.0,3.025,38.6233,-122.1046,3.9295
5.0819,6.4,8.9194,1.5294,1450.0,2.2476,33.941,-123.1316,2.6419
2.4825,26.3,7.9198,1.264,841.0,4.3001,38.7205,-119.5619,1.1128
4.4657,32.1,6.3793,1.9583,962.0,2.7579,33.8558,-114.8441,2.2291
7.1736,15.0,7.3078,1.6584,71.0,2.6382,36.2289,-121.7274,3.508
4.003,37.6,3.7281,0.6391,1831.0,2.6429,37.8826,-118.8106,1.2932
9.1694,31.3,7.0526,2.1336,186.0,2.8881,32.9786,-120.1797,4.5629
8.2723,17.6,3.4889,1.1159,242.0,2.5411,33.9564,-120.9719,4.1596
7.7784,2.3,4.766,1.2748,200.0,2.1372,35.5439,-118.4924,4.0851
3.4015,39.3,1.0,0.5,1040.0,4.4623,36.892,-118.6316,1.1441
2.3446,12.0,6.3029,0.9646,337.0,2.3405,40.6556,-120.7267,1.1692
3.1014,43.6,4.2123,1.2222,653.0,2.5769,34.2791,-115.5691,0.9823
5.0417,22.4,7.7223,2.008,435.0,3.5671,35.801,-123.9417,2.7015
6.2181,30.4,6.2804,1.7595,367.0,3.4127,37.0199,-123.605,2.5744
1.2178,45.5,7.7482,2.4224,157.0,2.1014,35.3099,-114.0968,0.9621
4.4599,45.0,3.3328,0.7894,2470.0,4.0633,38.4446,-116.6493,1.7001
4.9276,19.9,7.5768,1.3252,93.0,3.725,34.9377,-116.0587,1.91
3.7942,11.7,9.7117,3.2825,609.0,3.2258,39.8373,-118.1716,1.9238
9.7256,40.5,7.0283,1.8207,588.0,2.5281,37.299,-120.0915,5.0323
5.7723,23.1,7.0807,1.9334,1280.0,2.5531,33.3199,-117.8931,3.2948
9.8366,10.8,5.8392,1.966,1617.0,2.7712,38.4565,-123.5279,4.3679
3.937,47.1,4.4507,1.4968,352.0,1.8354,37.9078,-116.5434,1.8266
